Time,Open,High,Low,Latest,Change,%Change,Volume
1/5/10,40.3767,40.4811,40.1851,40.4115,0,0.00%,72292934
1/6/10,40.3854,40.5246,40.1068,40.1677,-0.2438,-0.60%,110311581
1/7/10,40.22,40.2809,39.9762,40.1938,0.0261,0.06%,88556685
1/8/10,40.0807,40.5246,39.9849,40.5246,0.3308,0.82%,102102699
1/11/10,40.5769,40.603,40.1503,40.3592,-0.1654,-0.41%,120236628
1/12/10,40.1155,40.1677,39.6367,39.8543,-0.5049,-1.25%,104155542
1/13/10,39.9849,40.4724,39.7063,40.3505,0.4962,1.25%,115627624
1/14/10,40.2722,40.4985,40.2374,40.3854,0.0349,0.09%,87084603
1/15/10,40.4463,40.5246,39.7411,39.9153,-0.4701,-1.16%,145721947
1/19/10,40.011,40.603,40.0023,40.5595,0.6442,1.61%,96935149
1/20/10,40.2809,40.5682,39.5496,39.9762,-0.5833,-1.44%,167340091
1/21/10,40.0981,40.3505,39.4364,39.6019,-0.3743,-0.94%,235410401
1/22/10,39.4713,39.5931,38.3395,38.444,-1.1579,-2.92%,196538185
1/25/10,38.6442,38.8271,38.4092,38.5746,0.1306,0.34%,177148327
1/26/10,38.5485,39.0795,38.3482,38.6094,0.0348,0.09%,161753530
1/27/10,38.5572,39.0447,38.3134,38.9141,0.3047,0.79%,185664779
1/28/10,38.6529,38.6791,37.7127,37.913,-1.0011,-2.57%,254363902
1/29/10,38.2177,38.3221,37.112,37.2513,-0.6617,-1.75%,243665802
2/1/10,37.3558,37.6779,37.3297,37.6605,0.4092,1.10%,157170943
2/2/10,37.704,38.1132,37.4603,38,0.3395,0.90%,127191053
2/3/10,37.8259,38.2786,37.7998,38.209,0.209,0.55%,107495412
2/4/10,37.9391,38.0087,37.1033,37.1033,-1.1057,-2.89%,174200821
2/5/10,37.2165,37.4516,36.6681,37.4167,0.3134,0.84%,245380368
2/8/10,37.3645,37.5909,37.1208,37.1469,-0.2698,-0.72%,108383146
2/9/10,37.5822,37.8781,37.2252,37.5299,0.383,1.03%,136642756
2/10/10,37.5212,37.704,37.2165,37.4516,-0.0783,-0.21%,108094251
2/11/10,37.4429,38.1219,37.2252,38.0174,0.5658,1.51%,106885905
2/12/10,37.6692,38.2003,37.5734,38.0958,0.0784,0.21%,107911767
2/16/10,38.3744,38.6094,38.1741,38.5833,0.4875,1.28%,96330083
2/17/10,38.74,38.8009,38.5311,38.8009,0.2176,0.56%,94986578
2/18/10,38.7748,39.1143,38.6965,39.0447,0.2438,0.63%,75528801
2/19/10,38.9663,39.2188,38.8445,39.0273,-0.0174,-0.04%,92372956
2/22/10,39.184,39.2014,38.7922,38.9489,-0.0784,-0.20%,82768350
2/23/10,38.9054,38.9489,38.2612,38.444,-0.5049,-1.30%,110060335
2/24/10,38.6616,38.9925,38.5833,38.8358,0.3918,1.02%,99465437
2/25/10,38.4005,38.9141,38.1567,38.8271,-0.0087,-0.02%,112526400
2/26/10,38.8271,39.0534,38.6529,38.9663,0.1392,0.36%,76068551
3/1/10,39.1317,39.6019,39.1317,39.5322,0.5659,1.45%,88781778
3/2/10,39.6454,39.9153,39.567,39.6541,0.1219,0.31%,87723100
3/3/10,39.7586,39.8891,39.5496,39.6976,0.0435,0.11%,75520113
3/4/10,39.7324,39.8804,39.5235,39.8282,0.1306,0.33%,62569714
3/5/10,40.1329,40.5159,40.0371,40.4289,0.6007,1.51%,78266904
3/8/10,40.4463,40.603,40.4289,40.5072,0.0783,0.19%,67441920
3/9/10,40.3941,40.9599,40.3941,40.7336,0.2264,0.56%,112574058
3/10/10,40.7423,41.1602,40.7423,41.0644,0.3308,0.81%,117830570
3/11/10,40.9773,41.2211,40.899,41.2211,0.1567,0.38%,77547851
3/12/10,41.3517,41.3778,41.0035,41.2298,0.0087,0.02%,73594096
3/15/10,41.1427,41.2472,40.8381,41.1253,-0.1045,-0.25%,69093840
3/16/10,41.2559,41.4474,41.1166,41.3865,0.2612,0.64%,86094418
3/17/10,41.4387,41.6999,41.3778,41.4997,0.1132,0.27%,86890288
3/18/10,41.5432,41.6825,41.4387,41.639,0.1393,0.34%,89401171
3/19/10,41.7884,41.7884,41.2394,41.3875,-0.2515,-0.60%,99067213
3/22/10,41.2307,41.9279,41.1784,41.7623,0.3748,0.91%,82504497
3/23/10,41.832,42.0935,41.6316,42.0499,0.2876,0.69%,67908736
3/24/10,41.954,41.9802,41.7536,41.8494,-0.2005,-0.48%,72323631
3/25/10,42.198,42.3549,41.7449,41.7884,-0.061,-0.15%,87607628
3/26/10,41.954,42.1196,41.6054,41.832,0.0436,0.10%,89578652
3/29/10,42.0324,42.1806,41.9192,42.0324,0.2004,0.48%,66544191
3/30/10,42.1457,42.3113,41.8843,42.1719,0.1395,0.33%,56746964
3/31/10,42.0324,42.2242,41.893,41.9714,-0.2005,-0.48%,68786410
4/1/10,42.1283,42.4421,41.649,41.9714,0,0.00%,96074092
4/5/10,42.0586,42.4595,41.954,42.3636,0.3922,0.93%,64509718
4/6/10,42.259,42.6164,42.1719,42.4856,0.122,0.29%,62073475
4/7/10,42.4333,42.5902,42.1545,42.3811,-0.1045,-0.25%,88595870
4/8/10,42.2765,42.5466,42.0412,42.4769,0.0958,0.23%,78397956
4/9/10,42.5031,42.7471,42.3811,42.7297,0.2528,0.60%,62222752
4/12/10,42.7471,42.8778,42.6512,42.7645,0.0348,0.08%,50809527
4/13/10,42.7209,43.0085,42.5815,42.9824,0.2179,0.51%,68130662
4/14/10,43.2003,43.5053,43.1393,43.4966,0.5142,1.20%,79179171
4/15/10,43.4704,43.7406,43.4617,43.6883,0.1917,0.44%,82907731
4/16/10,43.5314,43.6796,42.8778,43.1654,-0.5229,-1.20%,146170838
4/19/10,43.0172,43.2787,42.6164,43.1393,-0.0261,-0.06%,112738362
4/20/10,43.3658,43.4704,43.0782,43.3571,0.2178,0.50%,79797635
4/21/10,43.6534,43.7406,43.331,43.6011,0.244,0.56%,85770135
4/22/10,43.2003,43.8887,42.9301,43.8452,0.2441,0.56%,126766512
4/23/10,43.8277,44.0718,43.6534,44.0282,0.183,0.42%,88588724
4/26/10,44.0369,44.1415,43.8365,43.9323,-0.0959,-0.22%,77293080
4/27/10,43.7667,43.9498,42.8865,42.9998,-0.9325,-2.12%,129211618
4/28/10,43.2264,43.2525,42.6861,43.026,0.0262,0.06%,149262026
4/29/10,43.2351,43.8626,43.2351,43.7754,0.7494,1.74%,96592292
4/30/10,43.758,43.8277,42.8778,42.9127,-0.8627,-1.97%,127248189
5/3/10,43.0782,43.7232,43.0782,43.514,0.6013,1.40%,85105668
5/4/10,42.9737,42.9824,41.9017,42.2068,-1.3072,-3.00%,161946323
5/5/10,41.8146,42.2678,41.5183,41.9889,-0.2179,-0.52%,147515785
5/6/10,41.7013,42.1109,36.2108,40.5858,-1.4031,-3.34%,314809517
5/7/10,40.2807,40.7862,38.59,39.5748,-1.011,-2.49%,330694662
5/10/10,41.3265,41.6577,41.2307,41.6316,2.0568,5.20%,156100244
5/11/10,41.2307,42.1719,41.1348,41.588,-0.0436,-0.10%,129887371
5/12/10,41.8146,42.4072,41.7449,42.3723,0.7843,1.89%,98063529
5/13/10,42.2068,42.5205,41.5967,41.7013,-0.671,-1.58%,118008178
5/14/10,41.3875,41.4137,40.4202,40.8995,-0.8018,-1.92%,169117587
5/17/10,40.9954,41.1958,40.15,41.0302,0.1307,0.32%,138806151
5/18/10,41.3701,41.466,40.2807,40.4638,-0.5664,-1.38%,175641763
5/19/10,40.3156,40.6381,39.6968,40.1413,-0.3225,-0.80%,182444244
5/20/10,39.3657,39.4615,38.5639,38.651,-1.4903,-3.71%,217200009
5/21/10,38.0323,39.7753,37.9015,39.0781,0.4271,1.11%,218738865
5/24/10,39.0519,39.5051,38.9038,38.9212,-0.1569,-0.40%,130104279
5/25/10,38.0584,39.0083,37.675,38.9561,0.0349,0.09%,178591739
5/26/10,39.1565,39.7143,38.4506,38.5203,-0.4358,-1.12%,160875612
5/27/10,39.4092,39.9931,39.2959,39.9757,1.4554,3.78%,127063698
5/28/10,40.0367,40.0803,39.3918,39.7404,-0.2353,-0.59%,147487323
6/1/10,39.6097,40.3069,39.3308,39.3744,-0.366,-0.92%,119612756
6/2/10,39.6097,40.333,39.3308,40.3069,0.9325,2.37%,111588331
6/3/10,40.4027,40.7601,40.1587,40.6903,0.3834,0.95%,113515074
6/4/10,39.8363,40.3417,39.1652,39.2959,-1.3944,-3.43%,129489272
6/7/10,39.5138,39.6184,38.5377,38.5813,-0.7146,-1.82%,101476204
6/8/10,38.6685,38.7643,37.9887,38.5116,-0.0697,-0.18%,153746346
6/9/10,38.7643,39.1391,38.0758,38.1891,-0.3225,-0.84%,117128376
6/10/10,38.6859,39.3221,38.5552,39.2785,1.0894,2.85%,88229729
6/11/10,38.8951,39.6881,38.8776,39.6533,0.3748,0.95%,85309923
6/14/10,40.0106,40.2982,39.5748,39.6445,-0.0088,-0.02%,78123873
6/15/10,39.8363,40.7601,39.6097,40.7078,1.0633,2.68%,87587410
6/16/10,40.5945,41.0825,40.5248,40.8734,0.1656,0.41%,89959268
6/17/10,41.0999,41.1174,40.6468,41.0041,0.1307,0.32%,88481639
6/18/10,41.0128,41.2568,40.8385,40.9605,-0.0436,-0.11%,87115657
6/21/10,41.4834,41.5531,40.3766,40.6119,-0.3486,-0.85%,109567411
6/22/10,40.7775,41.0825,40.2197,40.2982,-0.3137,-0.77%,108425940
6/23/10,40.3417,40.4986,39.8188,40.1326,-0.1656,-0.41%,106021169
6/24/10,39.9496,40.0803,39.3918,39.5225,-0.6101,-1.52%,131628664
6/25/10,39.74,39.8709,39.251,39.5304,0.0079,0.02%,101968355
6/28/10,39.5479,39.7749,39.1287,39.3907,-0.1397,-0.35%,81742477
6/29/10,38.7882,38.8231,37.6093,37.8713,-1.5194,-3.86%,156186303
6/30/10,37.749,38.1332,37.2338,37.295,-0.5763,-1.52%,116023132
7/1/10,37.391,37.5133,36.4741,37.1902,-0.1048,-0.28%,181736468
7/2/10,37.26,37.391,36.7536,37.0854,-0.1048,-0.28%,89972444
7/6/10,37.6268,37.8713,36.8933,37.1989,0.1135,0.31%,101454903
7/7/10,37.3212,38.4301,37.2862,38.3865,1.1876,3.19%,82967378
7/8/10,38.6921,38.7532,38.142,38.5961,0.2096,0.55%,89627990
7/9/10,38.5786,38.9715,38.4913,38.9628,0.3667,0.95%,54810173
7/12/10,38.9279,39.3208,38.8231,39.0763,0.1135,0.29%,69782253
7/13/10,39.4081,39.7312,39.12,39.5828,0.5065,1.30%,106858652
7/14/10,39.6614,40.0019,39.5042,39.7836,0.2008,0.51%,100427582
7/15/10,39.6963,39.9408,39.2859,39.8185,0.0349,0.09%,109930140
7/16/10,39.6788,39.8447,38.6834,38.7183,-1.1002,-2.76%,113181670
7/19/10,38.8406,39.1287,38.5087,39.0501,0.3318,0.86%,93677807
7/20/10,38.4127,39.5217,38.2992,39.5217,0.4716,1.21%,101992310
7/21/10,39.9495,39.9583,38.9104,38.9803,-0.5414,-1.37%,95711632
7/22/10,39.5217,40.1504,39.5042,39.967,0.9867,2.53%,94925426
7/23/10,39.6963,40.2552,39.6264,40.2202,0.2532,0.63%,92824986
7/26/10,40.2726,40.5695,40.0892,40.552,0.3318,0.82%,74266896
7/27/10,40.7704,40.7965,40.3512,40.5346,-0.0174,-0.04%,77478706
7/28/10,40.4997,40.6743,40.0631,40.2115,-0.3231,-0.80%,59536499
7/29/10,40.4298,40.5259,39.5129,39.9146,-0.2969,-0.74%,98136227
7/30/10,39.609,40.2464,39.3557,40.0019,0.0873,0.22%,113326265
8/2/10,40.4997,40.8577,40.3512,40.7529,0.751,1.88%,78682545
8/3/10,40.718,40.7791,40.3861,40.5782,-0.1747,-0.43%,69700420
8/4/10,40.7704,41.0323,40.6044,40.9887,0.4105,1.01%,50179751
8/5/10,40.7965,40.9712,40.6219,40.8926,-0.0961,-0.23%,44834499
8/6/10,40.4473,40.9101,40.2115,40.8315,-0.0611,-0.15%,81697468
8/9/10,41.0498,41.207,40.8577,41.1109,0.2794,0.68%,30848121
8/10/10,40.7965,40.9974,40.4123,40.7529,-0.358,-0.87%,99281955
8/11/10,40.0892,40.098,39.478,39.6439,-1.109,-2.72%,105609431
8/12/10,38.9104,39.5042,38.8144,39.3295,-0.3144,-0.79%,75583424
8/13/10,39.1811,39.347,39.0414,39.0501,-0.2794,-0.71%,53122416
8/16/10,38.8406,39.3907,38.6834,39.12,0.0699,0.18%,63527134
8/17/10,39.3907,39.9757,39.3208,39.6177,0.4977,1.27%,65192526
8/18/10,39.5479,40.0107,39.3907,39.7749,0.1572,0.40%,70814710
8/19/10,39.5479,39.6963,38.9104,39.1724,-0.6025,-1.51%,95016061
8/20/10,39.1112,39.3208,38.8929,39.2248,0.0524,0.13%,76506503
8/23/10,39.5129,39.5915,38.8231,38.8406,-0.3842,-0.98%,79719319
8/24/10,38.4301,38.5262,37.9586,38.1158,-0.7248,-1.87%,90579955
8/25/10,37.8538,38.6484,37.784,38.4825,0.3667,0.96%,100030342
8/26/10,38.631,38.7008,37.9848,38.0197,-0.4628,-1.20%,104468077
8/27/10,38.2992,38.5611,37.522,38.4825,0.4628,1.22%,125508784
8/30/10,38.3079,38.6397,38.0721,38.0809,-0.4016,-1.04%,56541758
8/31/10,37.8887,38.2904,37.7054,37.9499,-0.131,-0.34%,82530465
9/1/10,38.5087,39.216,38.4825,39.0851,1.1352,2.99%,95649992
9/2/10,39.1549,39.5391,39.0589,39.5217,0.4366,1.12%,47888214
9/3/10,39.9321,40.1853,39.7749,40.1766,0.6549,1.66%,73339359
9/7/10,40.0107,40.194,39.8447,39.9059,-0.2707,-0.67%,58628324
9/8/10,40.0281,40.5608,40.0107,40.3861,0.4802,1.20%,76595172
9/9/10,40.7529,40.7791,40.4473,40.5433,0.1572,0.39%,70402376
9/10/10,40.5957,40.7529,40.3861,40.6918,0.1485,0.37%,76722947
9/13/10,40.9974,41.3641,40.9887,41.2594,0.5676,1.39%,73891554
9/14/10,41.1895,41.6523,41.1109,41.434,0.1746,0.42%,104677326
9/15/10,41.3467,41.7396,41.207,41.696,0.262,0.63%,76851777
9/16/10,41.6348,41.8968,41.5126,41.8619,0.1659,0.40%,76597104
9/17/10,42.1346,42.1346,41.7933,42.0033,0.1414,0.34%,87257815
9/20/10,42.1696,42.826,42.1083,42.7385,0.7352,1.75%,96585454
9/21/10,42.7473,43.0361,42.546,42.7298,-0.0087,-0.02%,94090161
9/22/10,42.546,42.9048,42.3797,42.616,-0.1138,-0.27%,100903440
9/23/10,42.3534,43.0274,42.2921,42.5985,-0.0175,-0.04%,97160512
9/24/10,43.0799,43.4912,43.0186,43.465,0.8665,2.03%,90826214
9/27/10,43.4562,43.5438,43.1937,43.2287,-0.2363,-0.54%,50138016
9/28/10,43.3337,43.36,42.5285,43.2112,-0.0175,-0.04%,119877220
9/29/10,43.1499,43.3512,42.9836,43.1411,-0.0701,-0.16%,93320820
9/30/10,43.36,43.6225,42.6685,42.9486,-0.1925,-0.45%,139912319
10/1/10,43.2899,43.3512,42.6948,42.8961,-0.0525,-0.12%,88754211
10/4/10,42.7648,42.9311,42.1871,42.4322,-0.4639,-1.08%,81530146
10/5/10,42.9136,43.5525,42.8873,43.465,1.0328,2.43%,113454452
10/6/10,43.4037,43.5087,42.8085,43.0886,-0.3764,-0.87%,93494457
10/7/10,43.3424,43.36,42.8873,43.2462,0.1576,0.37%,86481609
10/8/10,43.2812,43.6488,42.9573,43.5438,0.2976,0.69%,95085499
10/11/10,43.57,43.7801,43.43,43.5613,0.0175,0.04%,53561596
10/12/10,43.4912,43.9464,43.1149,43.8588,0.2975,0.68%,101195718
10/13/10,44.1127,44.419,44.0076,44.2177,0.3589,0.82%,81259742
10/14/10,44.2352,44.3227,43.9114,44.1302,-0.0875,-0.20%,78221702
10/15/10,44.6728,45.0754,44.314,45.0667,0.9365,2.12%,119570092
10/18/10,45.093,45.268,44.9004,44.9004,-0.1663,-0.37%,82839171
10/19/10,44.4715,44.9004,44.1302,44.4803,-0.4201,-0.94%,120810589
10/20/10,44.6028,45.1367,44.524,44.8041,0.3238,0.73%,92386064
10/21/10,45.0842,45.2592,44.454,44.8916,0.0875,0.20%,98126528
10/22/10,44.9004,45.2417,44.8216,45.198,0.3064,0.68%,54166240
10/25/10,45.3818,45.7144,45.3818,45.4168,0.2188,0.48%,58741516
10/26/10,45.1805,45.6444,45.0054,45.5393,0.1225,0.27%,69120985
10/27/10,45.3118,45.7144,45.2155,45.6794,0.1401,0.31%,65676057
10/28/10,45.8807,45.9069,45.373,45.7756,0.0962,0.21%,69945575
10/29/10,45.7669,45.9419,45.6619,45.6706,-0.105,-0.23%,53320241
11/1/10,45.8457,46.1695,45.4956,45.7056,0.035,0.08%,69186449
11/2/10,46.0907,46.3271,46.0207,46.1958,0.4902,1.07%,54998331
11/3/10,46.2483,46.4233,45.8282,46.4058,0.21,0.45%,144216709
11/4/10,46.9397,47.141,46.8259,46.9747,0.5689,1.23%,96156686
11/5/10,47.001,47.0973,46.8347,46.9747,0,0.00%,89045350
11/8/10,46.8872,47.1148,46.7822,47.036,0.0613,0.13%,45270889
11/9/10,47.2373,47.2986,46.5721,46.7822,-0.2538,-0.54%,76393347
11/10/10,46.8522,47.0623,46.4758,47.0185,0.2363,0.51%,95362549
11/11/10,46.3008,46.8084,46.0907,46.7209,-0.2976,-0.63%,97255296
11/12/10,46.4758,46.7122,45.6093,45.9594,-0.7615,-1.63%,113265759
11/15/10,46.1958,46.2833,45.7669,45.7844,-0.175,-0.38%,64693530
11/16/10,45.4518,45.7319,44.5065,45.0317,-0.7527,-1.64%,113176129
11/17/10,45.0667,45.3993,44.9442,45.163,0.1313,0.29%,88870304
11/18/10,45.6444,46.2045,45.6269,45.8894,0.7264,1.61%,81601978
11/19/10,45.8107,46.0295,45.6356,45.9244,0.035,0.08%,62262510
11/22/10,45.7319,46.3095,45.6619,46.3095,0.3851,0.84%,79863876
11/23/10,45.8544,45.9069,45.3118,45.5743,-0.7352,-1.59%,87803879
11/24/10,46.0207,46.6071,46.0032,46.4933,0.919,2.02%,61058068
11/26/10,46.2133,46.5021,46.0995,46.187,-0.3063,-0.66%,27009621
11/29/10,46.1257,46.3008,45.6006,46.152,-0.035,-0.08%,101988885
11/30/10,45.6706,46.1608,45.408,45.5831,-0.5689,-1.23%,135802685
12/1/10,46.2745,46.7909,46.2483,46.5546,0.9715,2.13%,93410916
12/2/10,46.6246,47.0973,46.5721,47.0273,0.4727,1.02%,64991437
12/3/10,46.8259,47.2111,46.8259,47.1498,0.1225,0.26%,43432200
12/6/10,47.141,47.2198,46.9835,47.1323,-0.0175,-0.04%,44914508
12/7/10,47.6924,47.7187,47.106,47.1585,0.0262,0.06%,67486047
12/8/10,47.2811,47.3949,46.9922,47.3336,0.1751,0.37%,54917705
12/9/10,47.6224,47.6487,47.2198,47.3774,0.0438,0.09%,59045502
12/10/10,47.5174,47.745,47.3423,47.6924,0.315,0.66%,51066636
12/13/10,47.885,47.9113,47.4999,47.5261,-0.1663,-0.35%,60679887
12/14/10,47.6312,47.8062,47.4649,47.6137,0.0876,0.18%,79912998
12/15/10,47.4649,47.8762,47.2898,47.4036,-0.2101,-0.44%,87919684
12/16/10,47.4474,47.8412,47.3161,47.7712,0.3676,0.78%,74857731
12/17/10,47.8311,47.9539,47.7171,47.8136,0.0424,0.09%,42018062
12/20/10,47.875,48.0241,47.4979,47.8487,0.0351,0.07%,54914394
12/21/10,48.0241,48.1381,47.9013,48.1381,0.2894,0.60%,40793181
12/22/10,48.1118,48.1994,48.0504,48.1293,-0.0088,-0.02%,40783058
12/23/10,48.0416,48.1205,47.8925,48.0065,-0.1228,-0.26%,24707430
12/27/10,47.9013,48.1118,47.5417,48.0328,0.0263,0.05%,33367959
12/28/10,48.1293,48.1644,47.8399,47.9451,-0.0877,-0.18%,27558547
12/29/10,48.0767,48.1468,47.9977,48.0504,0.1053,0.22%,27517464
12/30/10,48.0504,48.0591,47.8399,47.9364,-0.114,-0.24%,31427982
12/31/10,47.6469,47.9013,47.5417,47.761,-0.1754,-0.37%,43975184
1/3/11,48.1994,48.8397,48.1907,48.5064,0.7454,1.56%,103757220
1/4/11,48.6993,48.7169,48.1644,48.4625,-0.0439,-0.09%,50002132
1/5/11,48.331,48.901,48.2959,48.8835,0.421,0.87%,49928770
1/6/11,48.9274,49.0764,48.8309,49.0414,0.1579,0.32%,52611075
1/7/11,49.1291,49.1554,48.5152,48.9975,-0.0439,-0.09%,82397169
1/10/11,48.866,49.2694,48.7432,49.1817,0.1842,0.38%,63343467
1/11/11,49.3659,49.4272,49.0677,49.2518,0.0701,0.14%,64611512
1/12/11,49.4799,49.6026,49.2869,49.6026,0.3508,0.71%,59267215
1/13/11,49.6289,49.7517,49.4711,49.6202,0.0176,0.04%,54082943
1/14/11,49.6289,50.0061,49.5149,49.9885,0.3683,0.74%,50020230
1/18/11,49.5676,50.1902,49.5412,50.1288,0.1403,0.28%,75032593
1/19/11,50.2078,50.2165,49.3922,49.5588,-0.57,-1.14%,77272227
1/20/11,49.3746,49.4185,48.8309,49.208,-0.3508,-0.71%,105311952
1/21/11,49.4535,49.5412,48.8046,48.8309,-0.3771,-0.77%,68043060
1/24/11,48.9274,49.5149,48.8309,49.5062,0.6753,1.38%,73094397
1/25/11,49.2694,49.5939,49.1554,49.5763,0.0701,0.14%,63062218
1/26/11,49.664,49.971,49.5062,49.8394,0.2631,0.53%,69040161
1/27/11,49.9973,50.2955,49.9184,50.1464,0.307,0.62%,61181862
1/28/11,50.1288,50.1815,48.6467,48.8747,-1.2717,-2.54%,140662588
1/31/11,48.9449,49.2518,48.5766,49.1115,0.2368,0.48%,80462956
2/1/11,49.4799,50.1464,49.4272,50.0324,0.9209,1.88%,87746289
2/2/11,49.9184,50.1376,49.8482,49.9534,-0.079,-0.16%,55486209
2/3/11,49.857,50.1113,49.4623,50.0411,0.0877,0.18%,51701563
2/4/11,50.0324,50.3568,49.9008,50.3218,0.2807,0.56%,54330825
2/7/11,50.4182,50.8392,50.3393,50.5586,0.2368,0.47%,52026461
2/8/11,50.5586,50.9269,50.4796,50.8918,0.3332,0.66%,43443766
2/9/11,50.8129,50.9707,50.6463,50.8041,-0.0877,-0.17%,71312800
2/10/11,50.5235,50.9532,50.4182,50.883,0.0789,0.16%,80040302
2/11/11,50.7515,51.2865,50.6638,51.2514,0.3684,0.72%,54565391
2/14/11,51.2426,51.4443,51.1988,51.3742,0.1228,0.24%,55309504
2/15/11,51.2514,51.3654,51.0672,51.304,-0.0702,-0.14%,45293601
2/16/11,51.4356,51.7776,51.418,51.6373,0.3333,0.65%,60503733
2/17/11,51.3654,51.7162,51.3478,51.6197,-0.0176,-0.03%,43742514
2/18/11,51.6197,51.7162,51.3128,51.5057,-0.114,-0.22%,50561160
2/22/11,50.8567,50.9795,49.9359,50.0148,-1.4909,-2.89%,105584647
2/23/11,49.9885,50.1902,49.2255,49.6026,-0.4122,-0.82%,111566507
2/24/11,49.7254,50.0148,49.2343,49.857,0.2544,0.51%,112561453
2/25/11,50.1288,50.62,50.0938,50.5586,0.7016,1.41%,61681848
2/28/11,50.7603,50.9094,50.3656,50.6638,0.1052,0.21%,58612539
3/1/11,50.8567,50.883,49.7166,49.8482,-0.8156,-1.61%,104895524
3/2/11,49.8307,50.4358,49.8043,50.1113,0.2631,0.53%,70186301
3/3/11,50.5849,51.19,50.5761,51.0935,0.9822,1.96%,73261747
3/4/11,51.0848,51.0935,50.5059,50.8392,-0.2543,-0.50%,71070586
3/7/11,51.0409,51.0935,49.6991,50.1551,-0.6841,-1.35%,112281571
3/8/11,50.085,50.5849,49.7868,50.3568,0.2017,0.40%,71151272
3/9/11,50.1727,50.2253,49.743,50.0148,-0.342,-0.68%,96653311
3/10/11,49.4623,49.5676,49.0326,49.2343,-0.7805,-1.56%,117437293
3/11/11,48.9624,49.6903,48.9537,49.5412,0.3069,0.62%,93135889
3/14/11,49.2694,49.6289,48.9887,49.3659,-0.1753,-0.35%,83947938
3/15/11,47.9013,48.9537,47.7697,48.6643,-0.7016,-1.42%,115480267
3/16/11,48.2608,48.5327,47.1558,47.4891,-1.1752,-2.41%,201263709
3/17/11,48.2433,48.445,47.4716,47.9276,0.4385,0.92%,107679812
3/18/11,48.4781,48.4957,47.7843,47.8195,-0.1081,-0.23%,108043847
3/21/11,48.5396,48.9875,47.8634,48.7416,0.9221,1.93%,65381614
3/22/11,48.8031,48.8382,48.5484,48.6538,-0.0878,-0.18%,41277690
3/23/11,48.4694,49.0666,48.1444,48.926,0.2722,0.56%,68735112
3/24/11,49.2861,49.9009,49.0226,49.7955,0.8695,1.78%,79138259
3/25/11,49.9623,50.2522,49.8218,49.9184,0.1229,0.25%,84413064
3/28/11,50.138,50.1468,49.6198,49.6462,-0.2722,-0.55%,43068226
3/29/11,49.5408,50.1292,49.3827,50.1292,0.483,0.97%,54649421
3/30/11,50.3751,50.4366,50.1292,50.3663,0.2371,0.47%,51166516
3/31/11,50.2961,50.4805,50.1907,50.4366,0.0703,0.14%,57096031
4/1/11,50.6913,50.8494,50.3136,50.4629,0.0263,0.05%,77464859
4/4/11,50.6035,50.6561,50.0765,50.2961,-0.1668,-0.33%,55405906
4/5/11,50.1995,50.4893,50.059,50.1643,-0.1318,-0.26%,63064482
4/6/11,50.542,50.7001,49.9975,50.2873,0.123,0.25%,56399970
4/7/11,50.2609,50.5859,49.8921,50.2522,-0.0351,-0.07%,69123060
4/8/11,50.4805,50.5595,49.7516,50.015,-0.2372,-0.47%,48712718
4/11/11,50.1995,50.3136,49.6725,49.8482,-0.1668,-0.33%,48337804
4/12/11,49.6374,49.7428,49.3125,49.5057,-0.3425,-0.69%,57664766
4/13/11,49.857,50.059,49.532,49.9272,0.4215,0.85%,56909776
4/14/11,49.5759,49.9097,49.3827,49.8394,-0.0878,-0.18%,60964851
4/15/11,49.6374,49.9448,49.4266,49.7516,-0.0878,-0.18%,78032051
4/18/11,49.2598,49.4178,48.5835,49.4003,-0.3513,-0.71%,78650916
4/19/11,49.5145,49.7077,49.2685,49.7077,0.3074,0.62%,43961597
4/20/11,50.5771,50.8845,49.7164,50.8318,1.1241,2.26%,76742543
4/21/11,51.3324,51.35,51.0777,51.2358,0.404,0.79%,49721392
4/25/11,51.2797,51.3939,51.1831,51.3675,0.1317,0.26%,28895376
4/26/11,51.508,51.8418,51.3851,51.6573,0.2898,0.56%,56241398
4/27/11,51.7276,52.0701,51.5168,52.0086,0.3513,0.68%,64294771
4/28/11,51.8681,52.0174,51.71,51.9296,-0.079,-0.15%,54813009
4/29/11,51.8505,52.0701,51.7978,51.8857,-0.0439,-0.08%,51047235
5/2/11,51.9647,52.114,51.6573,51.7891,-0.0966,-0.19%,54825519
5/3/11,51.7715,51.8154,51.227,51.5432,-0.2459,-0.47%,43432227
5/4/11,51.5695,51.7012,51.0338,51.4641,-0.0791,-0.15%,60468421
5/5/11,51.2182,51.7891,51.0074,51.1831,-0.281,-0.55%,82157750
5/6/11,51.6925,51.9911,51.2094,51.35,0.1669,0.33%,82560216
5/9/11,51.429,51.7451,51.2358,51.5432,0.1932,0.38%,45579165
5/10/11,51.7012,52.0613,51.6222,51.9823,0.4391,0.85%,43329988
5/11/11,51.912,52.0877,51.2533,51.6046,-0.3777,-0.73%,70493075
5/12/11,51.429,51.9823,51.148,51.912,0.3074,0.60%,75297274
5/13/11,51.7978,51.8769,51.2797,51.2973,-0.6147,-1.18%,72311631
5/16/11,51.0777,51.2182,50.2961,50.4102,-0.8871,-1.73%,83281713
5/17/11,50.1556,50.5595,50.0414,50.5508,0.1406,0.28%,71934744
5/18/11,50.4805,51.0601,50.419,50.9723,0.4215,0.83%,48223290
